database,table,prefix,family,ordinal,column,type,nullable,identity,default,raw
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,3,kmt_dsps,[nvarchar] (40),True,False,,[kmt_dsps] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,4,kmt_dsmo,[nvarchar] (40),True,False,,[kmt_dsmo] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,5,kmt_nufh,[tinyint],True,False,,[kmt_nufh] [tinyint] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,6,kmt_nuse,[nvarchar] (5),True,False,,[kmt_nuse] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,7,kmt_nmse,[nvarchar] (40),True,False,,[kmt_nmse] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,8,kmt_astr,[nvarchar] (1),True,False,,[kmt_astr] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,9,kmt_rad,[smallint],True,False,,[kmt_rad] [smallint] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,10,kmt_unit,[nvarchar] (20),True,False,,[kmt_unit] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,11,kmt_dsfb,[ntext],True,False,,[kmt_dsfb] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,12,kmt_pcun,[money],True,False,,[kmt_pcun] [money] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,13,kmt_radj,[smallint],True,False,,[kmt_radj] [smallint] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,14,kmt_dsfh,[ntext],True,False,,[kmt_dsfh] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,15,kmt_valn,[real],True,False,,[kmt_valn] [real] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,16,kmt_coad,[ntext],True,False,,[kmt_coad] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,17,kmt_mbgh,[nvarchar] (1),True,False,,[kmt_mbgh] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,18,kmt_pcup,[money],True,False,,[kmt_pcup] [money] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,19,kmt_dsad,[nvarchar] (200),True,False,,[kmt_dsad] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,20,kmt_pyad,[ntext],True,False,,[kmt_pyad] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,21,kmt_pynm,[nvarchar] (255),True,False,,[kmt_pynm] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,22,kmt_sumj,[float],True,False,,[kmt_sumj] [float] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,23,kmt_sumt,[float],True,False,,[kmt_sumt] [float] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,24,kmt_zrib,[float],True,False,,[kmt_zrib] [float] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,25,kmt_sujz,[float],True,False,,[kmt_sujz] [float] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,26,kmt_coda,[nvarchar] (8),True,False,,[kmt_coda] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,27,kmt_identity,[int],False,True,,"[kmt_identity] [int] IDENTITY (1, 1) NOT NULL "
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,28,kmt_mora,[smallint],True,False,,[kmt_mora] [smallint] NULL 
brv_importer,khmt,khmt,خدمات/کسورات/کارکرد مرتبط,29,kmt_morj,[smallint],True,False,,[kmt_morj] [smallint] NULL
brv_importer,kmac,kmac,پایه/ماشین‌آلات?,1,kmt_cofh,[nvarchar] (8),True,False,,[kmt_cofh] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
