grid_name,module_family,column_order,name,data_property,header_text,cell_type,width,minimum_width,alignment,visible,readonly,sort_mode,tooltip,auto_size
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,1,src_rad,src_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,2,src_dscr,src_dscr,شرح مصالح,DataGridViewTextBoxColumn,,,,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,3,src_unit,src_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,4,src_pcun_,,بهای واحد,DataGridViewTextBoxColumn,,,,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,5,src_quan,src_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,,,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,6,src_qust_in,src_qust_in,مقدار ورودی,DataGridViewTextBoxColumn,,,,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,7,src_qust_ol,src_qust_ol,مقدار قبلی,DataGridViewTextBoxColumn,,,,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,8,src_qust,src_qust,مقداراجراشده,DataGridViewTextBoxColumn,,,,,,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,9,src_pcal_,,بهای کل,DataGridViewTextBoxColumn,,,,,true,,,
sorcp_masaleh_svz_acts,صورت‌وضعیت / کارکرد,10,src_prcn_,,%وزنی,DataGridViewTextBoxColumn,,42,MiddleCenter,,true,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,1,src_rad,src_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,2,src_dscr,src_dscr,شرح حمل,DataGridViewTextBoxColumn,,,,,,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,3,src_unit,src_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,4,src_pcun_,,بهای واحد,DataGridViewTextBoxColumn,,,,,,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,5,src_quan,src_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,,,,,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,6,src_qust_ol,src_qust_ol,مقدار قبلی,DataGridViewTextBoxColumn,,,,,,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,7,src_qust,src_qust,مقدار اجراشده,DataGridViewTextBoxColumn,,,,,,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,8,src_pcal_,,بهای کل,DataGridViewTextBoxColumn,,,,,true,,,
sorcp_haml_svz_acts,صورت‌وضعیت / کارکرد,9,src_prcn_,,%وزنی,DataGridViewTextBoxColumn,,42,MiddleCenter,,true,,,
Base_book,عمومی / نامشخص,1,bok_rad,bok_rad,ردیف,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
Base_book,فهرست‌بها / دفترچه,2,bok_nufh,bok_nufh,کد دفترچه,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
Base_book,فهرست‌بها / دفترچه,3,bok_abst,bok_abst,نام دفترچه,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
Base_book,عمومی / نامشخص,4,src_dscr,src_dscr,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
mbsc,عمومی / نامشخص,1,src_rad,src_rad,ردیف,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
mbsc,عمومی / نامشخص,2,src_dscr,src_dscr,شرح,DataGridViewTextBoxColumn,300,,MiddleCenter,,,,,
mbsc,عمومی / نامشخص,3,src_unit,src_unit,واحد,DataGridViewTextBoxColumn,100,,MiddleCenter,,,,,
mbsc,عمومی / نامشخص,4,src_pcun_net,src_pcun_net,بهای واحد )نت(,DataGridViewTextBoxColumn,95,,MiddleCenter,,,,,
mbsc,عمومی / نامشخص,5,src_pcun_amar,src_pcun_amar,بهای واحد )آمار(,DataGridViewTextBoxColumn,95,,MiddleCenter,,,,,
mbsc,عمومی / نامشخص,6,src_pcun_rooz,src_pcun_rooz,بهای واحد )روز(,DataGridViewTextBoxColumn,95,,MiddleCenter,,,,,
mbsc,عمومی / نامشخص,7,src_date_rooz,src_date_rooz,تاریخ )روز(,DataGridViewTextBoxColumn,75,,MiddleCenter,,,,,
mbse,عمومی / نامشخص,1,mlt_rad,mlt_rad,ردیف,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
mbse,فهرست‌بها / دفترچه,2,mlt_nuse,mlt_nuse,فصل,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
mbse,فهرست‌بها / دفترچه,3,mlt_name,mlt_name,شرح فصل,DataGridViewTextBoxColumn,300,,MiddleLeft,,,,,
Shakhes,فهرست‌بها / دفترچه,1,shk_nufh,shk_nufh,دفترچه,DataGridViewTextBoxColumn,50,,MiddleCenter,,,,,
Shakhes,فهرست‌بها / دفترچه,2,shk_nuse,shk_nuse,فصل,DataGridViewTextBoxColumn,50,,MiddleCenter,,,,,
Shakhes,عمومی / نامشخص,3,shk_name,shk_name,شرح,DataGridViewTextBoxColumn,230,,MiddleLeft,,,,,
Shakhes,عمومی / نامشخص,4,pdo5,pdo5,چهارم قبلی,DataGridViewTextBoxColumn,99,,MiddleCenter,,,,,
Shakhes,عمومی / نامشخص,5,shk_pdo1,shk_pdo1,سه ماهه اول,DataGridViewTextBoxColumn,99,,MiddleCenter,,,,,
Shakhes,عمومی / نامشخص,6,shk_pdo2,shk_pdo2,سه ماهه دوم,DataGridViewTextBoxColumn,99,,MiddleCenter,,,,,
Shakhes,عمومی / نامشخص,7,shk_pdo3,shk_pdo3,سه ماهه سوم,DataGridViewTextBoxColumn,110,,MiddleCenter,,,,,
Shakhes,عمومی / نامشخص,8,shk_pdo4,shk_pdo4,سه ماهه چهارم,DataGridViewTextBoxColumn,110,,MiddleCenter,,,,,
Mbhm_1est,عمومی / نامشخص,1,hmb_checked,hmb_checked,Ok,DataGridViewCheckBoxColumn,30,30,MiddleCenter,,,,,
Mbhm_1est,فهرست‌بها / دفترچه,2,hmb_cofh,hmb_cofh,کدفهرست,DataGridViewTextBoxColumn,65,65,MiddleCenter,,,,,
Mbhm_1est,عمومی / نامشخص,3,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,
Mbhm_1est,فهرست‌بها / دفترچه,4,fbh_abst,fbh_abst,شرح فهرست بها,DataGridViewTextBoxColumn,185,,MiddleLeft,,,,,
Mbhm_1est,عمومی / نامشخص,5,hmb_dscr,hmb_dscr,ملاحظات,DataGridViewTextBoxColumn,80,80,MiddleCenter,,,,,
Mbhm_1est,عمومی / نامشخص,6,fbh_unit,fbh_unit,واحد کار,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_1est,ضرایب,7,hmb_zar1,hmb_zar1,ضریب k1,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_1est,ضرایب,8,hmb_zar2,hmb_zar2,ضریب k2,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_1est,ضرایب,9,hmb_zar3,hmb_zar3,ضریب k3,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_1est,ضرایب,10,hmb_zar4,hmb_zar4,ضریب k4,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_1est,ضرایب,11,hmb_sumz,hmb_sumz,حاصل ضرایب,DataGridViewTextBoxColumn,95,95,MiddleCenter,,,,,
Mbhm_2end,عمومی / نامشخص,1,hmb_checked,hmb_checked,Ok,DataGridViewCheckBoxColumn,30,30,MiddleCenter,,,,,
Mbhm_2end,فهرست‌بها / دفترچه,2,hmb_cofh,hmb_cofh,کدفهرست,DataGridViewTextBoxColumn,65,65,MiddleCenter,,,,,
Mbhm_2end,عمومی / نامشخص,3,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,
Mbhm_2end,فهرست‌بها / دفترچه,4,fbh_abst,fbh_abst,شرح فهرست بها,DataGridViewTextBoxColumn,185,,MiddleLeft,,,,,
Mbhm_2end,عمومی / نامشخص,5,hmb_dscr,hmb_dscr,ملاحظات,DataGridViewTextBoxColumn,80,80,MiddleCenter,,,,,
Mbhm_2end,عمومی / نامشخص,6,fbh_unit,fbh_unit,واحد کار,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_2end,ضرایب,7,hmb_zar1,hmb_zar1,ضریب k1,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_2end,ضرایب,8,hmb_zar2,hmb_zar2,ضریب k2,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_2end,ضرایب,9,hmb_zar3,hmb_zar3,ضریب k3,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_2end,ضرایب,10,hmb_zar4,hmb_zar4,ضریب k4,DataGridViewTextBoxColumn,75,75,MiddleCenter,,,,,
Mbhm_2end,ضرایب,11,hmb_sumz,hmb_sumz,حاصل ضرایب,DataGridViewTextBoxColumn,95,,MiddleCenter,,,,,
p1,عمومی / نامشخص,1,pfs_rad,pfs_rad,شماره,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
p1,عمومی / نامشخص,2,pfs_dscr,pfs_dscr,شرح,DataGridViewTextBoxColumn,,,,,,,,
p1,عمومی / نامشخص,3,pfs_prp1,pfs_prp1,قیمت واحد بریال,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
p2,عمومی / نامشخص,1,pfs_rad_2,pfs_rad,شماره,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
p2,عمومی / نامشخص,2,pfs_dscr_2,pfs_dscr,شرح,DataGridViewTextBoxColumn,,,,,,,,
p2,عمومی / نامشخص,3,pfs_prp1_2,pfs_prp1,سه ماهه اول,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
p2,عمومی / نامشخص,4,pfs_prp2_2,pfs_prp2,سه ماهه دوم,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
p2,عمومی / نامشخص,5,pfs_prp3_2,pfs_prp3,سه ماهه سوم,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
p2,عمومی / نامشخص,6,pfs_prp4_2,pfs_prp4,سه ماهه چهارم,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad1,عمومی / نامشخص,1,pfs_rad_3,pfs_rad,شماره,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad1,عمومی / نامشخص,2,pfs_dscr_3,pfs_dscr,شرح,DataGridViewTextBoxColumn,,,,,,,,
azad1,عمومی / نامشخص,3,pfs_fr01,pfs_fr01,فروردین,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad1,عمومی / نامشخص,4,pfs_fr02,pfs_fr02,اردیبهشت,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad1,عمومی / نامشخص,5,pfs_fr03,pfs_fr03,خرداد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad1,عمومی / نامشخص,6,pfs_fr04,pfs_fr04,تیر,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad1,عمومی / نامشخص,7,pfs_fr05,pfs_fr05,مرداد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad1,عمومی / نامشخص,8,pfs_fr06,pfs_fr06,شهریور,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad2,عمومی / نامشخص,1,pfs_rad_4,pfs_rad,شماره,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad2,عمومی / نامشخص,2,pfs_dscr_4,pfs_dscr,شرح,DataGridViewTextBoxColumn,,,,,,,,
azad2,عمومی / نامشخص,3,pfs_fr07,pfs_fr07,مهر,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad2,عمومی / نامشخص,4,pfs_fr08,pfs_fr08,آبان,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad2,عمومی / نامشخص,5,pfs_fr09,pfs_fr09,آذر,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad2,عمومی / نامشخص,6,pfs_fr10,pfs_fr10,دی,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad2,عمومی / نامشخص,7,pfs_fr11,pfs_fr11,بهمن,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
azad2,عمومی / نامشخص,8,pfs_fr12,pfs_fr12,اسفند,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
Zrtd_fasli,تعدیل / شاخص,1,nuse,shk_nuse,فصل,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
Zrtd_fasli,تعدیل / شاخص,2,shk_name_nuse,shk_name_nuse,عنوان فصل,DataGridViewTextBoxColumn,195,,,,,,,
Zrtd_fasli,تعدیل / شاخص,3,intp_prod1,intp_prod_karkerd,سه ماهه,DataGridViewTextBoxColumn,60,,MiddleCenter,,,,,
Zrtd_fasli,صورت‌وضعیت / کارکرد,4,int_prod_Month,int_prod_Month,ماه کارکرد,DataGridViewTextBoxColumn,60,,MiddleCenter,,,,,
Zrtd_fasli,تعدیل / شاخص,5,intp_year1,intp_year_karkerd,سال,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
Zrtd_fasli,تعدیل / شاخص,6,shk_mabna,shk_mabna,شاخص مبنا,DataGridViewTextBoxColumn,70,,,,,,,
Zrtd_fasli,تعدیل / شاخص,7,shk_jari,shk_jari,شاخص دوره,DataGridViewTextBoxColumn,75,,,,,,,
Zrtd_fasli,تعدیل / شاخص,8,shk_ZT_fasli,shk_ZT,ضریب تعدیل,DataGridViewTextBoxColumn,73,,MiddleCenter,,,,,
Zrtd_reshte,تعدیل / شاخص,1,shk_bok_rad,shk_bok_rad,ردیف,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
Zrtd_reshte,تعدیل / شاخص,2,shk_name_nufh_resh,shk_name_nufh,نام دفترچه,DataGridViewTextBoxColumn,195,,,,,,,
Zrtd_reshte,تعدیل / شاخص,3,intp_prod_resh,intp_prod_karkerd,سه ماهه,DataGridViewTextBoxColumn,60,,MiddleCenter,,,,,
Zrtd_reshte,صورت‌وضعیت / کارکرد,4,int_prod_Month,int_prod_Month,ماه کارکرد,DataGridViewTextBoxColumn,60,,MiddleCenter,,,,,
Zrtd_reshte,تعدیل / شاخص,5,intp_year_resh,intp_year_karkerd,سال,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
Zrtd_reshte,تعدیل / شاخص,6,shk_mabna_resh,shk_mabna,شاخص مبنا,DataGridViewTextBoxColumn,70,,,,,,,
Zrtd_reshte,تعدیل / شاخص,7,shk_jari_resh,shk_jari,شاخص دوره,DataGridViewTextBoxColumn,75,,,,,,,
Zrtd_reshte,تعدیل / شاخص,8,shk_ZT_resh,shk_ZT,ضریب تعدیل,DataGridViewTextBoxColumn,73,,MiddleCenter,,,,,
Zrtd_kolli,تعدیل / شاخص,1,shk_nufh_kolli,shk_nufh,کلی,DataGridViewTextBoxColumn,235,,,,,,,
Zrtd_kolli,تعدیل / شاخص,2,intp_prod_kolli,intp_prod_karkerd,سه ماهه,DataGridViewTextBoxColumn,60,,,,,,,
Zrtd_Koli,صورت‌وضعیت / کارکرد,1,int_prod_Month,int_prod_Month,ماه کارکرد,DataGridViewTextBoxColumn,60,,MiddleCenter,,,,,
Zrtd_kolli,تعدیل / شاخص,3,intp_year_kolli,intp_year_karkerd,سال,DataGridViewTextBoxColumn,40,,MiddleCenter,,,,,
Zrtd_kolli,تعدیل / شاخص,4,shk_mabna_kolli,shk_mabna,شاخص مبنا,DataGridViewTextBoxColumn,70,,,,,,,
Zrtd_kolli,تعدیل / شاخص,5,shk_jari_kolli,shk_jari,شاخص دوره,DataGridViewTextBoxColumn,75,,,,,,,
Zrtd_kolli,تعدیل / شاخص,6,shk_ZT_kolli,shk_ZT,ضریب تعدیل,DataGridViewTextBoxColumn,73,,MiddleCenter,,,,,
styl_1th,عمومی / نامشخص,1,lst_h,lst_h,l : h,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_1th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_2th,عمومی / نامشخص,1,lst_h,lst_h,IPE : h,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_2th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_3th,عمومی / نامشخص,1,lst_h,lst_h,IPB : h,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_3th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_4th,عمومی / نامشخص,1,lst_h,lst_h,IPB1 : h,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_4th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_5th,عمومی / نامشخص,1,lst_h,lst_h,l,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_5th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_6th,عمومی / نامشخص,1,lst_h,lst_h,h : I,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_6th,عمومی / نامشخص,2,lst_G,lst_G,G:بدون ورق اضافی,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_6th,عمومی / نامشخص,3,lst_G2,lst_G2,G:با ورق200,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_7th,عمومی / نامشخص,1,lst_h,lst_h,h : IPE,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_7th,عمومی / نامشخص,2,lst_G,lst_G,G:بدون ورق اضافی,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_7th,عمومی / نامشخص,3,lst_G2,lst_G2,G:با ورق200,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_8th,عمومی / نامشخص,1,lst_h,lst_h,h : IPB,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_8th,عمومی / نامشخص,2,lst_G,lst_G,G:بدون ورق اضافی,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_8th,عمومی / نامشخص,3,lst_G2,lst_G2,G:با ورق200,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_9th,عمومی / نامشخص,1,lst_h,lst_h,C : h,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_9th,عمومی / نامشخص,2,lst_G,lst_G,C : b,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_9th,عمومی / نامشخص,3,lst_G2,lst_G2,G : kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_10th,عمومی / نامشخص,1,lst_G,lst_h,h,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_10th,عمومی / نامشخص,2,lst_G,lst_G,G : kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_11th,عمومی / نامشخص,1,lst_h,lst_h,L,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_11th,عمومی / نامشخص,2,lst_G,lst_G,a,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_11th,عمومی / نامشخص,3,lst_G2,lst_G2,G : kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_12th,عمومی / نامشخص,1,lst_h,lst_h,a * b,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_12th,عمومی / نامشخص,2,lst_G,lst_G,s,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_12th,عمومی / نامشخص,3,lst_G2,lst_G2,G : kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_13th,عمومی / نامشخص,1,lst_h,lst_h,a,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_13th,عمومی / نامشخص,2,lst_G,lst_G,s,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_13th,عمومی / نامشخص,3,lst_G2,lst_G2,G : kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,1,lst_h,lst_h,t,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_14th,عمومی / نامشخص,2,lst_G,lst_G,b : 10,DataGridViewTextBoxColumn,,,,,,,,
styl_14th,عمومی / نامشخص,3,lst_G2,lst_G2,b : 15,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,4,lst_G3,lst_G3,b : 20,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,5,lst_G4,lst_G4,b : 25,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,6,lst_G5,lst_G5,b : 30,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,7,lst_G6,lst_G6,b : 35,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,8,lst_G7,lst_G7,b : 40,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,9,lst_G8,lst_G8,b : 45,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_14th,عمومی / نامشخص,10,lst_G9,lst_G9,b : 50,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,1,lst_h,lst_h,t,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,2,lst_G,lst_G,b : 55,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,3,lst_G2,lst_G2,b : 60,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,4,lst_G3,lst_G3,b : 65,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,5,lst_G4,lst_G4,b : 70,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,6,lst_G5,lst_G5,b : 75,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,7,lst_G6,lst_G6,b : 80,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,8,lst_G7,lst_G7,b : 85,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,9,lst_G8,lst_G8,b : 90,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,10,lst_G9,lst_G9,b : 95,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_15th,عمومی / نامشخص,11,lst_G10,lst_G10,b : 100,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,1,lst_h,lst_h,b,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,2,lst_G,lst_G,s : 5,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,3,lst_G2,lst_G2,s : 6,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,4,lst_G3,lst_G3,s : 8,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,5,lst_G4,lst_G4,s : 10,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,6,lst_G5,lst_G5,s : 12,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,7,lst_G6,lst_G6,s : 15,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,8,lst_G7,lst_G7,s : 20,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,9,lst_G8,lst_G8,s : 25,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,10,lst_G9,lst_G9,s : 30,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,11,lst_G10,lst_G10,s : 40,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,12,lst_G11,lst_G11,s : 50,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,13,lst_G12,lst_G12,s : 60,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_16th,عمومی / نامشخص,14,lst_G13,lst_G13,s : 80,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_17th,عمومی / نامشخص,1,lst_h,lst_h,D,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_17th,عمومی / نامشخص,2,lst_G,lst_G,S,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_17th,عمومی / نامشخص,3,lst_G2,lst_G2,G : kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_18th,عمومی / نامشخص,1,lst_h,lst_h,فی,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_18th,عمومی / نامشخص,2,lst_G,lst_G,وزن مترطول,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_19th,عمومی / نامشخص,1,lst_h,lst_h,U,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_19th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_20th,عمومی / نامشخص,1,lst_h,lst_h,IPE,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_20th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_21th,عمومی / نامشخص,1,lst_h,lst_h,IPB,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_21th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_22th,عمومی / نامشخص,1,lst_h,lst_h,حماله نوردیده,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_22th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_23th,عمومی / نامشخص,1,lst_h,lst_h,I,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_23th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_24th,عمومی / نامشخص,1,lst_h,lst_h,T,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_24th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_25th,عمومی / نامشخص,1,lst_h,lst_h,a * s,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
styl_25th,عمومی / نامشخص,2,lst_G,lst_G,G:kg/m,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
styl_26th,عمومی / نامشخص,1,lst_h,lst_h,a * s,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,Fill
